Date,Close,High,Low,Open,Volume
2020-01-01,306.71435546875,307.56672861274734,301.78948789904115,304.34663623385586,1514293
2020-01-02,306.2408142089844,310.12387956758056,304.10986687957677,306.4775861344741,3091351
2020-01-03,301.3633117675781,306.6669796608957,300.2267949888259,306.6669796608957,1718884
2020-01-06,295.58612060546875,301.31599047558,293.9760597165509,298.56944152050875,1712158
2020-01-07,298.2379150390625,302.4998097475043,295.49136645196467,297.3855418779388,2146089
2020-01-08,299.5164794921875,300.55828172315955,295.017813001791,295.68078594045204,1521535
2020-01-09,311.16571044921875,312.53899943209717,300.6056864004878,301.22128774001567,4302141
2020-01-10,323.2884216308594,325.1352254724307,311.6392245177897,312.4442549167019,10109760
2020-01-13,334.2746276855469,335.1270008666253,323.9513482500531,324.8510931595839,7399348
2020-01-14,368.9853515625,371.25835612556165,339.05737625752823,341.42509536547186,44997621
2020-01-15,370.737548828125,374.9994441345536,364.6288206611131,368.89071596754167,24437080
2020-01-16,363.91845703125,372.2054745953969,361.976938763065,371.73193073458845,12118796
2020-01-17,360.1774597167969,363.68169595246866,356.6732523839495,363.39758118863557,5495593
2020-01-20,362.8766784667969,365.1023405385829,357.1468089377625,360.1774725032617,7618479
2020-01-21,365.3864440917969,368.79596578825226,358.9936017495023,361.78752218615347,5981471
2020-01-22,364.6761474609375,368.27509845873976,361.9769703411184,368.27509845873976,4148230
2020-01-23,372.4422302246094,378.3141854027569,363.1134107944266,364.6287568632539,11073810
2020-01-24,364.2499694824219,373.86290476159115,363.4449390810908,373.86290476159115,6033580
2020-01-27,362.1663513183594,368.79596559579784,360.3195475399105,363.4922683932822,3735041
2020-01-28,360.55633544921875,367.0912354601635,358.23595878820447,362.5451966982872,2710063
2020-01-29,363.16082763671875,372.4896193230238,362.0243107181997,364.53408760186795,6500722
2020-01-30,361.4087219238281,365.38647347050124,360.0354330083794,365.2917878097063,2297423
2020-01-31,363.11346435546875,366.19149977002826,359.8933715484949,362.3558056607078,2681230
2020-02-03,358.80419921875,361.7875198452863,348.054747495138,353.97404592192606,3318729
2020-02-04,359.7986145019531,363.68167988546145,355.678777191436,363.68167988546145,5327138
2020-02-05,373.7208557128906,386.411826589936,360.84045571266086,361.78754352293026,23579395
2020-02-06,371.3056945800781,376.3252763715816,366.8544000511835,375.0467022877637,4985380
2020-02-07,375.709716796875,382.6234457152537,369.8851040925643,370.4060196895641,11308676
2020-02-10,371.54254150390625,377.36715473921873,367.80156194372387,377.36715473921873,3145276
2020-02-11,369.93243408203125,377.8879643939718,368.653860000886,374.09961387373147,4171668
2020-02-12,374.24169921875,375.75704532070876,370.87954944178585,370.9742639924376,4018932
2020-02-13,371.7792663574219,376.7988485264455,368.9380032476126,373.6734417639614,2860031
2020-02-14,375.8991394042969,378.8351173442802,369.83778330735356,372.2055027907553,4733600
2020-02-17,360.88775634765625,380.63454066357883,355.96291765175465,376.6567896672148,9537335
2020-02-18,361.7875061035156,366.04940080892356,353.45314579629166,359.89333067888987,7402772
2020-02-19,362.8766784667969,365.9073709351215,357.62035282951166,362.7346210798372,4326781
2020-02-20,360.36688232421875,364.581434296236,359.0409652788863,362.8766590355309,5137245
2020-02-24,349.5700988769531,359.75129232259434,348.29152461716814,358.8515473871985,3017687
2020-02-25,349.47540283203125,354.21084189479586,346.2079383175931,350.89603455086063,3659466
2020-02-26,346.3026428222656,350.564537854982,342.08811952049695,348.1494755642396,2808589
2020-02-27,344.0769958496094,346.30265802272976,341.1883895395516,344.83468345260076,1827751
2020-02-28,327.8344421386719,339.01009572317287,323.4778323990469,339.01009572317287,4494646
2020-03-02,320.8733215332031,336.4529267466405,315.94848252280076,332.4751465934321,3837169
2020-03-03,336.500244140625,338.7732777151324,322.578072462291,322.578072462291,4204156
2020-03-04,330.7230529785156,338.6785842767195,321.0627463931667,337.3526672108229,2331888
2020-03-05,330.06005859375,338.20501847447593,328.6394270646521,335.03226894559276,1890082
2020-03-06,326.271728515625,328.5447333255899,316.4693645634006,322.0098336583817,4469801
2020-03-09,312.6336669921875,322.8148601397941,302.2630447365191,320.1156543154453,5653362
2020-03-11,310.5027160644531,319.8788787505972,307.80351027074494,309.55562834054314,3475867
2020-03-12,287.393798828125,303.06809004922843,281.47450019435104,303.06809004922843,5401010
2020-03-13,307.0931701660156,310.45531975859365,244.3486134243085,259.07581480406367,7428473
2020-03-16,284.4104309082031,297.6696589953515,280.906223684008,289.14586951075614,3695134
