Date,Close,High,Low,Open,Volume
2020-01-01,1831.109619140625,1844.8791005065223,1819.6207519521902,1831.447442076299,1354908
2020-01-02,1822.7042236328125,1841.5424944487077,1815.5660119731094,1841.5424944487077,2380752
2020-01-03,1859.029052734375,1877.9096028982917,1828.0685473107976,1828.0685473107976,4655761
2020-01-06,1858.8604736328125,1880.4019506622685,1848.2586466308671,1862.704190194144,3023209
2020-01-07,1863.421875,1870.8556297088255,1844.7947963173629,1858.9023072303519,2429317
2020-01-08,1905.1529541015625,1909.1655808755265,1860.2115754813844,1862.7035866506797,5197454
2020-01-09,1870.6026611328125,1902.3656538587488,1866.927856385098,1899.6624511520313,3734173
2020-01-10,1869.9266357421875,1887.2020112938542,1865.2381561937466,1882.1334293476755,1915807
2020-01-13,1850.328125,1874.4882414067179,1845.5550866799636,1873.5591251455692,2843893
2020-01-14,1864.3087158203125,1883.653926103317,1854.2561114256578,1854.2561114256578,2948452
2020-01-15,1881.204345703125,1884.667959635941,1853.5806118370147,1869.462211866579,2620681
2020-01-16,1891.257080078125,1899.8736288763785,1871.1516620547702,1881.2465473806064,3117214
2020-01-17,1874.6151123046875,1903.71717901775,1869.4619715044962,1892.904162968233,3281059
2020-01-20,1833.4327392578125,1894.1288794283232,1821.4792107198302,1854.1715203904298,5817599
2020-01-21,1834.0244140625,1847.1182524257902,1823.0424851126436,1833.0950914241275,1902980
2020-01-22,1864.3087158203125,1866.92756549007,1836.2626054059695,1842.4294209655397,1773686
2020-01-23,1855.0377197265625,1877.728836627747,1848.899275778619,1870.9977566749965,2069866
2020-01-24,1848.6453857421875,1855.0378761482093,1837.2999296896437,1855.0378761482093,1319430
2020-01-27,1836.6650390625,1857.1547033540303,1833.0666403458856,1853.9796456629,1549101
2020-01-28,1848.941650390625,1852.3707535225935,1822.0594993202635,1840.6865016367344,1743024
2020-01-29,1824.260986328125,1851.651022997194,1820.3661667294791,1850.000034559959,2306761
2020-01-30,1810.0794677734375,1833.066804836196,1799.199519758391,1828.8333942014706,2098567
2020-01-31,1760.2943115234375,1815.5826892895918,1753.9865717572059,1811.391447883722,3287223
2020-02-03,1780.1488037109375,1858.212838327261,1772.2746202170779,1822.0595603262486,4728073
2020-02-04,1784.5941162109375,1809.105520564358,1766.6868732831272,1802.5861100287443,3509339
2020-02-05,1817.4453125,1826.039052229969,1781.6729975264705,1790.7324537044988,2439322
2020-02-06,1802.0355224609375,1840.8557639361402,1791.155577254012,1816.1326935522836,2640065
2020-02-07,1808.9783935546875,1821.2129066063146,1794.1190837279314,1811.0527230269208,2083442
2020-02-10,1830.48388671875,1834.759671642455,1794.1189405677721,1812.6611914368173,2383032
2020-02-11,1823.2449951171875,1841.3641145292136,1818.334404725857,1831.3732252640095,1335820
2020-02-12,1837.9349365234375,1850.0001549251233,1820.3662851665972,1821.2977180427963,1620407
2020-02-13,1855.88427734375,1860.1600621147138,1838.1463335689775,1839.7973218680197,1645948
2020-02-14,1849.3228759765625,1872.860678101104,1838.1467143569155,1852.5403090801155,1500115
2020-02-17,1865.4520263671875,1877.0939033046884,1854.4027854591577,1860.1178886830219,1774724
2020-02-18,1876.0360107421875,1880.4810921170704,1850.8895917347534,1862.6583911673044,2486223
2020-02-19,1859.6094970703125,1888.100254550507,1854.6563262748368,1876.0350399194108,1760463
2020-02-20,1826.1236572265625,1874.8924131503295,1821.4245310978756,1866.5103445928028,2317278
2020-02-24,1791.0289306640625,1844.8777842220097,1783.7050070141838,1825.446472803773,3092877
2020-02-25,1825.572998046875,1842.9299760655558,1787.345394996824,1791.155463342388,2674567
2020-02-26,1798.0137939453125,1832.1349096871127,1788.9965075421057,1823.7528414283952,2686842
2020-02-27,1782.6885986328125,1794.9231097726379,1766.347597920889,1794.9231097726379,2349001
2020-02-28,1693.49072265625,1752.2080882726752,1684.8968812092892,1750.9380654978945,4298076
2020-03-02,1694.4644775390625,1739.0421955677132,1681.256157607159,1722.9976153806272,2667076
2020-03-03,1724.0137939453125,1744.1648662664002,1703.524131518445,1710.297587309771,2757585
2020-03-04,1763.8077392578125,1773.3329108840348,1714.5308927200456,1740.778032312303,3237002
2020-03-05,1799.2418212890625,1818.4614634392226,1764.527855510453,1765.924798278721,3937056
2020-03-06,1791.9598388671875,1798.0559071132902,1753.9862802509888,1776.3385993898473,2595027
2020-03-09,1669.953125,1761.013706796278,1638.329574808366,1756.865047921116,4940975
2020-03-11,1654.1627197265625,1682.6113199779995,1625.6295752937729,1636.6364422098245,6796449
2020-03-12,1498.5,1615.807823280451,1488.7631577604227,1612.0824021004496,8728786
2020-03-13,1529.3616943359375,1540.961196063312,1275.1454310842842,1429.1145277232897,8029720
2020-03-16,1436.31103515625,1559.7995557861104,1418.9116827157602,1485.9265682750029,7844271
2020-03-17,1403.79833984375,1465.6061075208272,1374.2915015620044,1464.759425771826,5713248
2020-03-18,1400.7508544921875,1450.832120219064,1378.1867563784579,1419.716553764198,7258778
2020-03-19,1395.5908203125,1437.4666269722372,1319.173852491675,1330.218453737501,5135111
2020-03-20,1532.9881591796875,1594.010930673677,1387.616791977567,1390.1753970027253,8547498
2020-03-23,1424.0338134765625,1492.5191629998783,1379.7273576817445,1381.6463108913158,7003490
2020-03-24,1452.562255859375,1509.5764647953495,1392.605589653216,1409.8335869151078,6350865
2020-03-25,1492.775390625,1543.6915852457773,1432.8187089574067,1449.8760745402328,2765520
